"ID"	9
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_PostTutorial_Title"	요청 및 리뷰
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Negative_V1_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 2/5 </ style>“매우 가난합니다. 눈을 뗄 수가 없어요.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Negative_V2_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 2/5 </ style>“적절한 쓰레기. 그래도 멋진 의상.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Negative_V3_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 2/5 </ style> "일부 에피소드를 놓쳤는 데 이제 완전히 길을 잃었습니다 ..."\n <style = ""AdvisorHighlight ""> {[REWARDS ]} </ 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Negative_V4_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 2/5 </ style> "왜 캐릭터를 Roderick Cushion이라고 부르나요?"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style >
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Negative_V5_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 2/5 </ style>“쇼를 좋아하지만 Bungle Pictures는 계속 충돌합니다. (”\n <style = ""AdvisorHighlight ""> {[REWARDS]} < / 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Positive_V1_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 3/5 </ style> "백그라운드에있는 것이 좋습니다."\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Positive_V2_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 3/5 </ style> "너무 나빠서 정말 좋아하는 것 같아요…"\n <style = ""AdvisorHighlight ""> {[REWARDS]} < / 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Positive_V3_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 3/5 </ style> "테마 곡이 꽤 뜨겁습니다."\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Positive_V4_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 3/5 </ style> "병원에서 일하는데 쇼가 정말 옳습니다. 하하"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Positive_V5_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 3/5 </ style>“그 일이 일어 났을 때 너무 슬펐습니다.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyNegative_V1_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 1/5 </ style>“다른 프로그램과 동일하지만 병원에 있습니다. 원본이 아닙니다.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyNegative_V2_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 1/5 </ style> "Just retire Roderick"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyNegative_V3_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 1/5 </ style>“이 기능을 끌 수 없습니다. 리모컨은 어딨어?”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyNegative_V4_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 1/5 </ style> "TV의 품질을 담은 프로그램… 백 와드!"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyNegative_V5_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 1/5 </ style>“Jab Master? 마치 병원에서 여전히 그것을 사용하는 것처럼. Lol. 너무 비현실적입니다.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyPositive_V1_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 4/5 </ style>“이 프로그램은 대부분의 사람들에게 너무 영리합니다. 매우 미묘합니다.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyPositive_V2_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 4/5 </ style> "Roderick과 함께 무엇이든 볼게요"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyPositive_V3_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 4/5 </ style> "PERILOUS SPANDEX"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyPositive_V4_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 4/5 </ style> "저 사람입니다!"\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_ReallyPositive_V5_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 4/5 </ style>“이것은 내 쇼입니다. 가서 보여라!”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Special_Attractiveness_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 5/5 </ style>“병원이 아름다워 보입니다. 또 아팠 으면 좋겠다…”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Special_Death_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 5/5 </ style>“와, 정말 많은 사람들이 죽었습니다. 정말 대단한 드라마입니다.”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Special_Fire_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 5/5 </ style>“다른 직원이 해고되었습니다. 로데릭 병원에서 나가세요!”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Special_Hire_Advisor"	TV 프로그램 리뷰 : <style = ""AdvisorHighlight ""> 5/5 </ style> ""새로운 캐릭터가 프로그램을 신선하게 유지합니다. 간신히 추적 할 수 있습니다! "\n <style =" "AdvisorHighlight" "> {[REWARDS ]} </ 스타일>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_RepEvent_Special_Upgrades_Advisor"	TV 쇼 리뷰 : <style = ""AdvisorHighlight ""> 5/5 </ style>“백 와드의 모든 의료 기술을 사랑합니다. 그 세균과 물건을 가져 가세요!”\n <style = ""AdvisorHighlight ""> {[REWARDS]} </ style>
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_Welcome_Text"	새로운 의료 드라마의 프로듀서가 쇼 운영을 요청한 Plywood Studios에 오신 것을 환영합니다. 그들은 실제 관리자가 "유효성, 역 동성 및 재미 있고 변덕스러운 품질"을 추가하기를 원합니다. "Back Wards"라는 제목의 쇼에서 Roderick Cushion은 설명 할 수없이 모든 훈련을 잊은 선임 의사 역할을 맡게됩니다. 그들은 Dr Roderick Cushion이라는 캐릭터를 부르기로 결정했습니다. 음, 사실 다시는 그 이야기에 들어 가지 않을 것이기 때문입니다. Mr Cushion은 더 간단합니다. 그만 두도록하겠습니다. \ r\n\ r\n강력하고 매력적인 카운티의 히트 쇼를 제작하려면 주인공 인 Dr Roderick Cushion을 개발해야합니다. 사람들은 물을 밟는 캐릭터를 좋아하지 않으며 필사적이고 반복적 인 존재를 상기시킵니다. Roderick은 휴식 시간에 나머지 캐스트와 사교 관계를 맺지 않을 것입니다. - 그래서 그는' 자신 만의 예고편이 있습니다. 그를 찾을 수 없다면 아마 거기있을 겁니다. 아, 그리고 절차에 긴급함을 주입하기 위해 배우들은 적어도 실제 환자를 치료하면서 치료할 것입니다. \ r\n무엇이 잘못 될 수 있습니까?
"STRINGS.#0.Levels/DLC_5/R10_TelevisionHospital_Welcome_Title"	합판 스튜디오
"STRINGS.#0.Levels/DLC_5/R10_Zara_Letter_OneStarEach"	그들은 예술이 실제로 끝나지 않는다고 말합니다. 그들은 사진이 천 단어의 가치가 있다고 말합니다. 그들은 예술은 길고 인생은 짧다고 말합니다. 그러나 그들은 무엇을 의미합니까? 글쎄요, 많은 것들이 있다고 생각합니다.하지만 저는 말을하는 사람이 아닙니다. 나는 일을하는 사람이고 새로운 것을 할 때입니다. 우리의 프로젝트는 끝났지 만 그것이 실제로 일어난 적이 없다는 것을 의미합니까? 아니, 물론 일어났다. 기억 안나요? 그렇지 않다면 대성공이었습니다. 당신 없이는 할 수 없었습니다. 우리는 카운티를 영원히 바 꾸었습니다. 등등 ...\n\n 가셔야합니다. 내 뮤즈가 나를 부르고있다. 나는 바람을 타고“마카로니로 뭔가 해봐”라고 속삭이는 소리를 듣습니다.
"STRINGS.#0.Levels/DLC_5/R10_Zara_Letter_Opening"	제 이름은 Zara Fitzpocket (예, 저 Fitzpockets)이며 여러분의 도움을 요청하기 위해 편지를 쓰고 있습니다. 하지만 어디서부터 시작해야할까요?… 아시다시피 저는 혼합 미디어 콜라주를 전문으로하는 아티스트입니다. papier-m? ch? 그리고 유성 페인트. 내 친구, 예술은 아프고 사람들도 너무-우연? 안타깝게도 ...\n\n 너무 오랫동안 우리는 마음, 집, 로프트 스튜디오 작업 공간에서 질병을 간과했습니다. 집단 건조 주문으로 시작되었을 수있는 것은 너무 문자적인 질병이되었습니다. 극적인, 멜로디 또는 의학적 치료법으로는 충분하지 않습니다. 아니요, 우리는 아직 가장 큰 프로젝트를 함께 진행해야합니다.\n\n 내 인맥과 당신의 기이 한 치유 능력으로 투 포인트 카운티의 병든 문화를 치료해야합니다. 먼저, 저는 우리가 팔에 주사가 필요할 것이라고 믿습니다. 그리고 자신과 같은 공인 된 의료 전문가보다 누가 주사를 더 잘 관리합니까? 당신이 관심이 있다면-그리고 당신이 관심이 있기를 바랍니다-당신의 첫 번째 작업은 당신을 Plywood Studios와 실버 스크린으로 데려 갈 것입니다! 펜은 메스보다 강하다는 것을 기억하십시오.
"STRINGS.#0.Levels/DLC_5/R10_Zara_Letter_Second"	당신의 쇼를 축하합니다. 저는 텔레비전을 실제로 보지는 않지만 신문에 많은 내용이 있습니다. 내가 논문을 읽은 것이 아니라… 모두 똑같이, 당신이 훌륭한 일을 해냈다 고 들었습니다. Roderick은 계속해서 자신에 대해 이야기하는 12 개의 메시지를 남겼습니다. 그는 몇 년 동안 이렇게 오만하지 않았고, 그가 자신의 끔찍하고 자기 중심적인 최고로 돌아 오는 것을 보면 마음이 따뜻해졌습니다.\n\n 그렇게하면 안됩니다. 영광의 욕조에 너무 오래 몸을 담그면 예술의 또 다른 구석에 당신의 치료가 필요합니다. 다음은 머드 버리 페스티벌로, 솔직히 수년간 재앙이었습니다. 대의에 대한 충성심이 당신을 흔들리지 않는다면, 당신이 우리와 비슷하다면 지금 쯤이면 모든 칭찬과 찬사에 대한 취향을 갖게 될 것이라고 상상할 것입니다.\n아주 멋지군요. 그렇지?
"STRINGS.#0.Levels/DLC_5/R10_Zara_Letter_Signature"	자라
"STRINGS.#0.Levels/DLC_5/R10_Zara_Letter_Third"	우리의 작은 프로젝트는 지금까지 개념적인 승리였습니다. 그렇지 않나요? 상황은 이미 예전보다 훨씬 나아졌고, 그래서 우리의 마지막 행동은 예술의 새로운 건강을 축하하는 파티가되어야한다고 생각했습니다. 저는 자연스럽게 최신 전시회를 개최하고 개봉 할 것입니다.\n\n 저희 손님들은 Fitzpocket Academy에 도착하여 문자 그대로 몸과 영혼을위한 경험을 할 것입니다. 그것은 당 병원, 예술 병원이 될 것입니다. 이번에는 정말 나 자신을 능가했습니다. 나는 나 자신보다 앞서 나가고 싶지 않지만이 예술 전시회는 우리의 모든 문제를 잘 해결할 수 있습니다. 모든 것이 순조롭게 진행되면 카운티는 부자, 유명인, 벨벳으로 덮인 우리를 희망과 상대적 건강의 등대로 삼을 것입니다.
"STRINGS.#0.Marketing/DLC_5/Illness_Mud_Desc"	연과 깃발에 부착 된 인식 포스터는 카운티의 진흙 투성이 병자들의주의를 끌기 위해 발견되었습니다. 우리는 또한 PA 시스템, 라디오 및 CD에 구워진 몇 가지 발표를 할 것입니다. 그들은 단지 듣는 것을 좋아합니다…
"STRINGS.#0.Marketing/DLC_5/Illness_Mud_Name"	더러워진 셀프 캠페인
"STRINGS.#0.Marketing/DLC_5/Illness_Stuntman_Desc"	크래시 헬멧 내부에 작은 광고를 게재하고 비행기에서 뛰어 내리거나 넘어갈 때 볼 수있는 큰 대형 광고를 지상에 올리도록 의뢰하여 무모한 커뮤니티를 타겟팅하세요.
"STRINGS.#0.Marketing/DLC_5/Illness_Stuntman_Name"	스턴트 트러블 캠페인
"STRINGS.#0.Marketing/DLC_5/Illness_ToySoldier_Desc"	사람들은 장난감과 함께 제공되는 작은 종이 팜플렛에 질병 인식 정보를 추가하는 데 비용을 지불하십시오. 또한 우리는 폭발 사진과 "ka-flan"과 같은 단어가있는 일부 광고판을 의뢰하여 대부분 무장 병에 맞서 싸울 가능성이 높은 사람들을 끌어들일 것입니다.
"STRINGS.#0.Marketing/DLC_5/Illness_ToySoldier_Name"	개인 부품 캠페인
"STRINGS.#0.Menu/Staff Menu/JobToggle/LockedAllowed_CS"	{[JOB]} : 허용됨 \nRoderick은 가능한 모든 곳에서 일할 것입니다.
"STRINGS.#0.Menu/Staff Menu/JobToggle/LockedQualification_CS"	{[JOB]} : 허용됨\n{[QUALIFICATION]} 자격 취득 \nRoderick은 가능한 모든 곳에서 일할 것입니다.
"STRINGS.#0.Names/DLC_5/Visitor_VIP_Zara_ First"	자라
"STRINGS.#0.Names/DLC_5/Visitor_VIP_Zara_JobTitle"	예술가
"STRINGS.#0.Names/DLC_5/Visitor_VIP_Zara_Last"	Fitzpocket
"STRINGS.#0.Research/DLC_5/MudMachineLevel1_CompleteMessage"	우리 연구는 성공적이었습니다! 우리는 환자를 너무 깨끗하고 건강하게 만드는보다 효과적인 발포제를 생산했습니다.\n\n 이제 정비사 자격을 갖춘 관리인이 각 기계에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다.
"STRINGS.#0.Research/DLC_5/MudMachineLevel1_Description"	기계의 의료용 세제에 대한 개선 된 제조법을 연구하십시오. 우리의 치료를 향상시키고 우리의 손에 더 부드럽습니다.
"STRINGS.#0.Research/DLC_5/MudMachineLevel1_Name"	업그레이드 : 워시 핏
"STRINGS.#0.Research/DLC_5/MudMachineLevel2_CompleteMessage"	좋은 소식. 우리 과학자들은 카운티에서 본 것 중 가장 진보 된 스폰지를 개발했습니다. 훈련받지 않은 사람의 눈에는 여전히 일반 스펀지처럼 보일지 모르지만 그들은 그보다 4 % 또는 5 % 더 나을 것이라고 말합니다.\n\n 현재 각 기계에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다. 기계공 자격을 갖춘 관리인.
"STRINGS.#0.Research/DLC_5/MudMachineLevel2_Description"	새로운 스폰지를 시험 해보고 매우 유용한 정보를 생성하십시오.
"STRINGS.#0.Research/DLC_5/MudMachineLevel2_Name"	고급 업그레이드 : 워시 핏
"STRINGS.#0.Research/DLC_5/MudRoom_CompleteMessage"	우리는 더러워진 자아를위한 치료법을 개발했습니다! 새 장비로 설거지 나 옷을 씻는 것은 피해야합니다. 비록 그것이 깨지는 일을 할 것 같더라도 말입니다.
"STRINGS.#0.Research/DLC_5/MudRoom_Description"	더러워진 자아가있는 진흙 투성이 환자를 치료하는 방법을 조사하십시오.
"STRINGS.#0.Research/DLC_5/MudRoom_Name"	워시 피트
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel1_CompleteMessage"	그들은 해냈습니다! 연구자들은 우리의 치료 과정을 아주 약간 개선하는 구성 요소를 설계함으로써 다시 한번 의학의 경계를 넓혔습니다. 스릴.\n\n 메커니컬 자격을 갖춘 관리인이 이제 각 기계에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다.
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel1_Description"	망토를 입은 환자의 치료를 개선하기 위해 흥미로운 연구를 시도하십시오.
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel1_Name"	업그레이드 : 위험 지역
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel2_CompleteMessage"	최신 수정으로 Crash Course는 엄격한 의학의 두근 두근 위업이되었습니다. 그 결과는 연구 부서에 정말 불이 붙었습니다.\n\n 메 커닉 자격을 갖춘 관리인이 이제 각 시스템에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다.
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel2_Description"	놀라운 새 업그레이드를 설계하여 Stunt Trouble의 처리 능력을 향상 시키십시오.
"STRINGS.#0.Research/DLC_5/StuntmanMachineLevel2_Name"	고급 업그레이드 : 위험 구역
"STRINGS.#0.Research/DLC_5/StuntmanRoom_CompleteMessage"	우리 연구원들은 착륙을 막고 Stunt Trouble에 대한 치료법을 고안했습니다.
"STRINGS.#0.Research/DLC_5/StuntmanRoom_Description"	스턴트 트러블 환자를위한 치료법을 개발하십시오.
"STRINGS.#0.Research/DLC_5/StuntmanRoom_Name"	위험 구역
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel1_CompleteMessage"	훌륭한 물건. 우리는 기계의 확대 구성 요소에 대한 개선을 개발했습니다. 환자를 녹이는 것은 이제 훨씬 더 재미 있고 효율적일뿐만 아니라 약간 덜 고통 스러워야합니다.\n\n 이제 정비사 자격을 갖춘 관리인이 각 기계에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다.
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel1_Description"	개인 부품 처리를 미세 기름칠 기계로 개발하십시오.
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel1_Name"	업그레이드 : 전쟁 방
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel2_CompleteMessage"	이 최신 업그레이드는 큰 통의 팁 동작을 재 보정합니다. 그다지 효과가 없을 것이라고 생각하지만 틀렸을 것입니다. 결과는 환상적이었습니다. 과학, 내가 맞습니까?\n\n 당신은 이제 기계에 대한 자격을 갖춘 관리인이 각 기계에 적용 할 수있는 새로운 업그레이드를 잠금 해제했습니다.
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel2_Description"	개인 부품 처리를 완벽하게 조사하십시오.
"STRINGS.#0.Research/DLC_5/ToySoldierMachineLevel2_Name"	고급 업그레이드 : 전쟁 방
"STRINGS.#0.Research/DLC_5/ToySoldierRoom_CompleteMessage"	주의! 우리의 새로운 치료법이 배포 될 준비가되었습니다. 이제 우리는 Private Parts와의 전쟁에서 이길 수 있습니다.
"STRINGS.#0.Research/DLC_5/ToySoldierRoom_Description"	Private Parts로 고통받는 환자를위한 치료를 설계하십시오.
"STRINGS.#0.Research/DLC_5/ToySoldierRoom_Name"	전쟁 방
"STRINGS.#0.Room/DLC_5/Mud_Description"	Soiled Self로 환자를 치료합니다.\n얼룩과 진흙으로 인한 질병을 제거합니다.
"STRINGS.#0.Room/DLC_5/Mud_Description_Long"	Wash Pit은 Soiled Self 환자를 치료하는 데 사용됩니다.\n원격 조치 의료용 스폰지를 통해 세척액과 소수성 스테로이드의 매우 복잡한 혼합물을 관리합니다.\n치료 속도를 높이려면 기계를 업그레이드해야합니다. 또한 추가 치료 기술을 훈련받은 간호사를 배정하십시오.
"STRINGS.#0.Room/DLC_5/Mud_Name"	워시 피트
"STRINGS.#0.Room/DLC_5/Stuntman_Description"	Stunt Trouble로 환자를 치료합니다.\n위험에 대한 갈증이있는 환자를 다시 보정합니다.
"STRINGS.#0.Room/DLC_5/Stuntman_Description_Long"	위험 구역은 스턴트 트러블 환자를 치료하는 데 사용됩니다.\n고 예산 영화 세트와 슈퍼마켓 밖에서 볼 수있는 작은 놀이기구에서 영감을 얻은 Crash Course는 흥분과 지루함의 균형을 정확하게 조정하여 환자의 즐거움 센터를 재조정합니다.\n치료 속도를 높이려면 기계를 업그레이드해야합니다. 또한 추가 치료 기술을 훈련받은 의사를 배정하십시오.
"STRINGS.#0.Room/DLC_5/Stuntman_Name"	위험 구역
"STRINGS.#0.Room/DLC_5/ToySoldier_Description"	Private Parts로 환자를 치료합니다.\n단단하고 녹색 외형에서 오징어를 부리는 인간을 되 찾으십시오.
"STRINGS.#0.Room/DLC_5/ToySoldier_Description_Long"	전쟁 실은 전용 부품으로 환자를 치료하는 데 사용됩니다.\n환자를 병의 수프에 녹인 다음 여과하여 온난화 및 장난감과 같은 불순물을 모두 제거합니다. 완전히 체질되면 환자는 유기적이고 덜 칙칙한 자신으로 다시 성형 될 수 있습니다.\n치료 속도를 높이려면 기계를 업그레이드해야합니다. 또한 추가 치료 기술을 훈련받은 의사를 배정하십시오.
"STRINGS.#0.Room/DLC_5/ToySoldier_Name"	전쟁 방
"STRINGS.#0.Tooltip/DLC_5/VIP_Visit_Zara"	아티스트 Zara Fitzpocket이 병원을 방문하고 있습니다. 그들이 도착한 후 방문을 따르려면 여기를 클릭하십시오.
